country_code,month,day,relative_active_users
country124,1,13,0.005302518
country85,5,12,0.004891746
country198,2,20,2.28539E-05
country42,1,6,0.000514884
country22,2,17,5.64211E-05
country196,4,27,1.0508E-05
country162,4,12,4.86947E-05
country68,2,27,0.000101973
country201,5,26,7.79116E-06
country187,2,21,2.28996E-06
country12,4,16,0.000227948
country208,3,4,0.000314664
country3,6,13,0.005340848
country125,4,12,1.3335E-05
country83,4,9,0.00176294
country20,4,19,0.050508118
country4,4,30,2.14257E-05
country43,4,26,0.008111463
country227,1,24,0.000232511
country77,5,6,0.000487963
country30,5,10,0.000274303
country203,1,3,1.66444E-05
country127,2,16,0.003309107
country228,6,30,0.001250481
country46,2,10,0.000338709
country216,2,26,1.96592E-05
country167,5,7,6.54648E-05
country209,1,13,0.090128702
country179,2,23,0.000149855
country38,5,30,1.94779E-06
country159,5,25,0.092819497
country35,2,14,0.000817573
country157,3,10,0.000264352
country194,1,26,0.006656863
country170,6,27,0.000727832
country77,2,18,0.000519155
country17,4,10,0.000215638
country218,6,11,0.000148419
country9,1,17,0.001591344
country218,3,21,5.97542E-05
country174,4,30,2.26284E-06
country89,3,1,9.73895E-06
country79,6,17,0.000354945
country206,3,29,0.038444412
country214,5,30,0.007755691
country172,1,16,6.70666E-06
country125,3,21,1.08816E-05
country141,2,17,0.13123935
country48,2,24,5.1752E-05
country141,1,5,0.109200178
country116,6,29,4.74079E-06
country54,2,27,3.30793E-05
country185,6,4,0.00590375
country112,4,7,0.000433116
country201,1,13,5.84337E-06
country152,6,14,6.33831E-05
country225,2,5,0.000231915
country6,4,16,0.004327222
country53,5,30,0.000223768
country66,6,20,0.006277726
country39,1,11,0.000781454
country149,3,14,0.000103563
country220,1,24,3.89558E-06
country46,1,28,0.000354558
country130,4,17,6.40265E-05
country67,3,15,1.55823E-05
country6,6,11,0.004550274
country102,3,26,0.000275591
country161,3,14,0.002984556
country85,4,3,0.005515284
country1,4,18,2.9449E-06
country209,2,11,0.087258708
country20,3,25,0.070652076
country87,1,4,2.21663E-05
country16,4,21,0.00484055
country45,6,21,0.008638447
country223,6,11,0.004048175
country47,1,9,0.00014424
country203,2,28,9.28884E-06
country38,4,27,3.89558E-06
country115,3,29,2.50378E-05
country69,6,16,0.000143651
country231,5,14,1.75301E-05
country28,4,29,0.000703095
country194,3,25,0.009623918
country88,4,26,1.45412E-06
country200,1,6,1.08479E-05
country200,4,29,6.08711E-06
country42,5,3,0.000442579
country65,5,28,8.33907E-06
country91,1,9,2.34194E-05
country16,3,18,0.004939453
country161,4,9,0.003108821
country86,4,21,6.49754E-05
country124,3,18,0.004970403
country111,5,13,0.000477479
country33,1,29,0.005570744
country232,3,19,3.89558E-06
country129,5,30,3.34898E-05
country121,3,27,1.73262E-06
country46,6,16,0.000564093
country199,1,24,6.16742E-06
country87,5,17,1.15081E-05
country87,2,6,2.49673E-05
country83,5,9,0.001342252
country110,2,4,8.49384E-05
country228,1,6,0.001482268
country32,6,19,0.004307679
country66,2,22,0.006141381
country192,4,20,1.4717E-06
country3,5,30,0.005038781
country181,2,18,0.00069654
country225,6,9,0.000253893
country52,4,23,0.58864169
country98,3,20,8.59536E-05
country153,4,4,0.002733588
country145,3,7,0.000330778
country109,6,25,0.036577347
country104,2,12,0.004808678
country102,2,2,0.000244533
country66,6,10,0.006916601
country97,2,4,1.41564E-05
country163,2,15,7.98594E-05
country53,3,7,0.000209428
country156,6,25,3.97371E-05
country52,1,29,0.556285429
country129,3,21,2.67456E-05
country135,4,10,7.82902E-05
country181,3,19,0.000808854
country66,6,15,0.006160859
country83,3,25,0.001740015
country43,3,19,0.009719626
country232,4,8,1.16867E-05
country77,6,20,0.000609898
country89,6,16,1.94779E-06
country132,6,27,4.45062E-06
country57,4,6,0.00303653
country46,4,3,0.000416695
country6,6,27,0.004135495
country52,2,1,0.554552336
country119,5,10,0.000177249
country21,3,25,4.3701E-06
country4,1,27,2.14257E-05
country146,5,15,7.90358E-05
country200,6,3,1.01096E-05
country210,5,7,4.05258E-05
country179,6,23,0.000254033
country127,1,19,0.002950499
country215,6,20,6.39012E-05
country201,3,22,9.73895E-06
country180,3,3,0.000866766
country74,6,13,0.001205682
country133,3,18,7.84532E-06
country13,6,3,9.73895E-06
country84,3,8,1.76587E-06
country61,3,25,0.010868666
country64,3,27,5.23955E-05
country79,1,11,0.00013765
country23,1,9,0.012756828
country21,5,24,6.95333E-06
country129,2,23,1.37948E-05
country214,6,15,0.007439507
country127,2,1,0.003399878
country148,3,30,2.60409E-05
country58,6,27,4.86947E-05
country185,1,26,0.007664552
country22,3,13,8.22053E-05
country77,2,1,0.000481688
country217,1,29,0.006719079
country42,3,19,0.000562544
country129,2,13,1.35219E-05
country18,3,18,0.006597912
country160,2,22,0.000551794
country161,6,4,0.002682853
country5,5,19,0.001124551
country196,2,16,7.91454E-06
country47,3,11,0.000130283
country87,5,28,1.16353E-05
country87,2,17,1.47253E-05
country210,2,23,3.99613E-05
country223,2,13,0.003035661
country13,6,13,1.16867E-05
country119,6,27,0.000222048
country186,4,3,1.72225E-06
country32,2,18,0.004876935
country173,3,19,0.000237589
country23,1,8,0.011977294
country56,5,17,1.15081E-05
country79,5,26,0.000346065
country187,4,18,2.56618E-06
country7,3,8,0.016429541
country198,3,26,3.19257E-05
country27,5,5,6.1975E-06
country50,3,15,0.000216085
country13,3,31,9.73895E-06
country222,4,20,5.84337E-06
country97,5,14,4.77514E-05
country19,3,31,1.75855E-05
country165,5,31,1.94779E-06
country144,4,17,0.000987534
country173,2,27,0.000232547
country167,4,24,5.39696E-05
country107,4,28,0.002460893
country49,5,6,4.13337E-05
country137,4,20,0.00374199
country222,3,30,1.36345E-05
country196,3,26,3.09494E-06
country66,2,28,0.006729613
country52,1,20,0.477588783
country216,3,10,1.05741E-05
country109,4,3,0.05569226
country57,6,10,0.003524762
country206,6,10,0.03161909
country219,3,24,0.000182472
country160,3,19,0.000527792
country160,4,24,0.000479103
country156,6,8,2.88787E-05
country218,5,10,4.40372E-05
country25,6,27,1.78025E-05
country226,6,20,0.002875554
country60,6,11,0.00473472
country79,2,26,0.000205922
country199,2,17,4.20723E-06
country133,6,21,6.51255E-06
country155,4,6,1.71709E-06
country128,3,25,9.73895E-06
country94,2,29,2.3164E-05
country14,3,14,0.000846057
country155,5,22,4.91957E-06
country63,5,24,8.52409E-05
country135,1,3,6.24163E-05
country220,6,9,7.79116E-06
country25,6,11,1.6701E-05
country14,1,16,0.001011937
country120,2,23,0.011493907
country181,1,17,0.000564844
country50,6,18,0.000338375
country45,6,7,0.009345495
country69,4,26,0.000102555
country155,4,21,3.38303E-06
country49,4,21,6.60938E-05
country209,2,25,0.094815038
country159,6,20,0.10512937
country191,6,8,1.41026E-05
country37,2,23,0.000177465
country131,4,28,1.04719E-05
country74,5,26,0.001129718
country21,2,16,4.20302E-06
country19,3,12,2.15684E-05
country198,5,7,1.33274E-05
country111,4,11,0.000544067
country181,1,6,0.000640474
country59,6,24,1.75301E-05
country129,3,23,2.68527E-05
country27,1,18,8.99595E-06
country174,3,13,2.159E-06
country117,1,19,2.36861E-06
country173,1,24,0.000210659
country68,2,19,9.35138E-05
country145,6,4,0.000574596
country212,2,14,1.88758E-05
country151,3,26,4.17491E-05
country73,6,4,3.51159E-05
country137,2,25,0.003998399
country227,3,20,0.000181284
country182,2,22,0.000280993
country75,1,10,1.94779E-06
country176,4,6,0.001304661
country114,3,29,4.3876E-06
country24,3,12,1.75882E-06
country2,5,11,0.531315156
country162,4,23,5.45381E-05
country221,3,30,2.93663E-05
country172,4,29,9.13066E-06
country29,3,3,2.13753E-06
country128,3,7,1.16867E-05
country198,4,21,2.06529E-05
country95,1,5,7.79116E-06
country79,4,6,0.000222249
country56,1,18,2.45222E-05
country120,5,19,0.010625193
country201,1,28,5.84337E-06
country209,6,30,0.249901402
country35,4,29,0.000696383
country153,6,18,0.003940657
country1,4,3,2.81551E-06
country223,5,8,0.003608257
country5,5,14,0.001209703
country78,4,4,0.000149926
country94,4,12,2.56022E-05
country16,1,21,0.004093796
country198,3,17,2.17085E-05
country83,5,16,0.001518012
country205,5,6,6.53542E-05
country37,3,5,0.000129296
country227,1,9,0.00018015
country86,2,5,6.56458E-05
country56,3,18,1.51887E-05
country225,6,10,0.000316597
country74,4,4,0.001308915
country196,1,31,4.96968E-06
country5,1,21,0.000832829
country126,1,10,0.000577478
country145,5,6,0.000351209
country126,4,11,0.000859371
country142,1,12,0.001133614
country89,2,21,5.84337E-06
country8,5,21,9.31969E-05
country166,6,25,0.000346654
country25,6,4,1.62407E-05
country58,6,17,6.03815E-05
country46,1,3,0.000346177
country215,2,14,5.8712E-05
country20,1,28,0.070151954
country13,3,5,5.84337E-06
country3,6,9,0.005397072
country47,6,24,0.000109585
country23,1,2,0.011927803
country128,2,2,1.36345E-05
country65,2,4,6.64045E-06
country9,5,31,0.001408252
country136,4,20,0.000231083
country170,2,10,0.000386753
country231,6,20,7.79116E-06
country48,4,17,6.73117E-05
country208,5,16,0.000259851
country173,6,22,0.000370991
country90,3,31,0.000264033
country6,1,3,0.003218601
country81,2,25,2.30833E-06
country165,5,20,1.94779E-06
country41,6,2,2.70602E-06
country94,3,3,2.83957E-05
country150,1,21,1.1938E-05
country49,6,27,5.40522E-05
country33,4,1,0.005345442
country13,5,31,7.79116E-06
country40,4,29,7.06147E-06
country225,4,2,0.000232988
country216,5,25,6.53977E-06
country133,5,5,1.57097E-05
country58,5,25,5.06425E-05
country145,6,23,0.000576046
country71,6,7,0.008215866
country71,3,20,0.00938855
country90,5,19,0.000218757
country177,4,12,0.003220216
country102,2,12,0.000299317
country11,5,22,0.040183061
country124,4,23,0.00502051
country181,2,12,0.000719727
country150,4,30,1.06346E-05
country137,1,8,0.004365295
country119,2,16,0.000159719
country216,1,31,9.16235E-06
country119,1,25,0.000136345
country206,6,9,0.033125905
country190,4,30,2.62845E-06
country169,3,30,0.002878285
country223,4,30,0.003338136
country20,3,26,0.06743183
country115,5,1,1.53092E-05
country208,2,16,0.000374724
country156,5,14,3.37375E-05
country212,2,7,3.12404E-05
country159,3,23,0.101591383
country191,4,21,8.9703E-06
country2,4,26,0.534204313
country140,4,8,3.89558E-06
country53,5,8,0.000172015
country190,1,26,6.53515E-06
country167,1,28,4.86649E-05
country227,1,27,0.000217217
country140,4,13,1.94779E-06
country177,1,25,0.002724067
country152,1,16,3.27658E-05
country169,1,16,0.003375208
country83,5,11,0.001350318
country65,4,20,5.15292E-06
country226,2,4,0.002997056
country107,5,1,0.002149108
country51,1,27,0.005095153
country226,2,27,0.003406835
country22,3,12,6.60963E-05
country231,3,6,1.75301E-05
country166,3,31,0.000237405
country41,5,31,5.42288E-06
country136,6,4,0.000321098
country191,5,23,1.15773E-05
country3,2,15,0.005515475
country33,1,20,0.004309156
country190,2,29,9.30742E-06
country142,3,10,0.001275802
country166,3,6,0.000285145
country151,1,30,5.48966E-05
country66,5,14,0.006760778
country126,5,21,0.000861485
country143,5,24,3.90129E-06
country57,1,7,0.002504102
country218,3,18,8.0754E-05
country111,1,26,0.000588164
country87,6,27,1.9164E-05
country177,6,18,0.004067581
country21,4,20,6.721E-06
country167,4,11,5.76759E-05
country65,1,2,4.15278E-06
country114,4,23,2.24706E-06
country134,6,18,4.29356E-06
country140,6,27,3.89558E-06
country24,3,25,3.47219E-06
country161,5,12,0.002251211
country148,4,17,2.51695E-05
country180,2,7,0.000759638
country68,3,15,8.1683E-05
country215,3,7,4.49226E-05
country231,3,22,2.33735E-05
country142,2,28,0.001433573
country110,6,5,0.000166116
country215,5,28,9.72892E-05
country53,4,25,0.000198064
country154,3,27,1.10614E-05
country41,6,6,4.02665E-06
country153,1,9,0.002384
country156,1,8,1.5868E-05
country63,4,23,0.000100939
country175,2,27,0.000223285
country173,4,9,0.000303856
country227,3,19,0.000183213
country48,3,23,4.58715E-05
country231,5,4,1.36345E-05
country112,1,23,0.000431473
country228,6,28,0.001244638
country159,1,11,0.067435021
country179,3,27,0.000160391
country211,1,9,0.004395843
country11,1,16,0.046831842
country12,6,13,0.000366157
country131,6,23,8.76619E-06
country78,5,10,0.000111993
country63,5,3,9.46365E-05
country223,3,18,0.003216874
country113,6,27,0.001564426
country18,5,13,0.005231144
country156,2,26,2.74563E-05
country107,1,1,0.001937551
country167,2,7,3.80912E-05
country206,4,10,0.042210284
country166,6,30,0.000398847
country58,5,17,4.47992E-05
country192,5,1,1.43964E-06
country25,6,16,1.70377E-05
country164,5,8,0.002718544
country20,3,1,0.060290991
country81,5,3,2.64426E-06
country220,3,17,5.84337E-06
country151,4,14,1.27288E-05
country152,4,13,4.30595E-05
country205,1,9,3.18629E-05
country3,2,27,0.006100374
country155,1,27,5.51945E-06
country180,1,16,0.000841445
country95,2,16,2.33735E-05
country162,3,2,5.25903E-05
country181,5,3,0.000698084
country91,6,17,1.57558E-05
country112,6,12,0.000536603
country64,1,12,5.37212E-05
country185,5,26,0.004986342
country59,1,26,1.36345E-05
country185,1,21,0.006414071
country90,3,9,0.000278729
country89,6,18,7.79116E-06
country68,1,18,7.28906E-05
country189,4,23,5.84337E-06
country119,4,9,0.00018504
country81,2,13,2.25365E-06
country228,2,10,0.001566023
country129,3,2,1.40451E-05
country214,3,11,0.00655174
country151,1,26,5.44596E-05
country119,1,18,0.000144136
country48,6,22,0.000122155
country227,1,22,0.000182542
country205,4,18,4.73067E-05
country90,2,10,0.000268774
country203,4,27,7.83824E-06
country47,3,27,0.000128214
country199,3,23,6.54205E-06
country112,2,23,0.000439574
country109,2,18,0.071679453
country13,4,6,9.73895E-06
country2,5,24,0.556152104
country162,6,24,7.98594E-05
country215,5,3,6.08179E-05
country24,4,9,3.42389E-06
country178,1,8,1.80511E-06
country225,2,16,0.000244576
country209,3,1,0.095020132
country150,5,22,3.87026E-06
country101,2,22,0.000540426
country59,4,21,9.73895E-06
country42,1,9,0.000518455
country95,6,10,1.16867E-05
country230,1,28,1.94779E-06
country208,1,28,0.000365928
country137,2,27,0.004465327
country186,1,15,1.86204E-06
country218,1,2,4.71623E-05
country32,5,9,0.003859271
country25,2,1,7.45452E-06
country45,6,2,0.009068909
country200,5,8,9.38017E-06
country205,3,29,4.38512E-05
country27,5,16,9.60767E-06
country31,2,28,0.000176488
country171,4,16,6.70435E-06
country187,4,30,2.62845E-06
country107,6,19,0.002719077
country97,4,29,2.13049E-05
country102,4,12,0.000220027
country82,3,5,1.70764E-05
country67,3,6,1.16867E-05
country13,4,8,1.36345E-05
country19,4,26,3.6061E-05
country164,4,11,0.002551865
country100,6,30,0.000255762
country50,2,27,0.000184521
country22,2,14,6.5641E-05
country94,5,7,2.49698E-05
country51,4,16,0.005830637
country58,4,19,5.45381E-05
country130,4,22,8.019E-05
country55,5,26,2.75279E-05
country3,5,21,0.0056088
country134,6,19,2.15537E-05
country142,2,25,0.001256324
country87,4,19,1.79048E-05
country87,6,30,1.68189E-05
country180,3,26,0.000911566
country85,4,7,0.004783287
country126,5,27,0.000804291
country162,4,9,4.28514E-05
country135,1,9,6.73803E-05
country200,2,27,2.52769E-06
country58,1,30,5.45381E-05
country174,1,29,2.06611E-06
country160,6,27,0.000498264
country121,3,4,1.77296E-06
country179,1,25,0.000144688
country41,5,5,1.42816E-06
country41,6,20,5.22048E-06
country153,5,5,0.002773382
country139,2,25,0.000613554
country144,3,18,0.001343118
country60,2,20,0.003506282
country8,2,25,7.38666E-05
country108,3,10,0.010405344
country156,2,11,2.06883E-05
country17,6,26,0.000281598
country161,6,23,0.002562501
country28,6,28,0.000933288
country182,1,24,0.000270971
country216,2,28,1.60527E-05
country138,3,1,0.000130466
country217,2,18,0.006562495
country183,3,3,0.0002885
country112,3,10,0.000425746
country140,5,5,3.89558E-06
country94,2,17,2.70505E-05
country33,3,6,0.005613552
country97,3,9,2.09616E-05
country212,4,18,1.34152E-05
country157,4,14,0.000194188
country212,4,21,1.5698E-05
country151,2,29,3.49028E-05
country77,1,7,0.000396048
country167,6,30,6.21136E-05
country95,1,4,9.73895E-06
country153,4,8,0.002772255
country146,3,15,5.92396E-05
country155,2,27,7.14167E-06
country12,3,4,0.000218274
country133,2,3,1.37359E-05
country8,3,30,5.94128E-05
country146,5,10,5.90277E-05
country177,5,23,0.003316232
country38,4,23,3.89558E-06
country10,5,28,2.32706E-06
country183,1,4,0.000260588
country5,6,15,0.00127502
country73,6,25,4.06422E-05
country23,6,26,0.013614383
country156,2,23,2.71294E-05
country176,3,26,0.001537957
country222,2,1,1.36345E-05
country191,3,21,4.35266E-06
country172,3,15,2.13417E-05
country214,4,8,0.007470796
country68,6,5,0.000118391
country196,5,24,3.90129E-06
country173,1,11,0.000160769
country148,1,29,4.15389E-05
country229,5,10,0.000158208
country8,2,2,6.3935E-05
country137,1,15,0.004137453
country225,3,10,0.000241782
country173,2,11,0.000171067
country130,5,2,8.44473E-05
country113,1,14,0.002169584
country133,5,28,1.2275E-05
country98,1,16,0.000127903
country100,3,29,0.000155791
country168,3,24,0.0031084
country122,3,17,4.47992E-05
country55,1,2,2.65584E-05
country154,1,28,2.31737E-06
country87,3,12,2.15684E-05
country153,2,16,0.002895774
country227,3,18,0.000178873
country87,2,27,2.97464E-05
country126,2,6,0.000655108
country7,5,8,0.02099316
country32,2,2,0.004777619
country168,5,30,0.003346015
country231,1,29,2.33735E-05
country192,1,25,5.23411E-06
country152,4,25,4.86473E-05
country156,3,7,3.72954E-05
country46,1,2,0.000377298
country148,4,4,3.95096E-05
country129,4,1,1.48829E-05
country169,4,24,0.002503826
country231,3,19,1.94779E-05
country113,5,28,0.001791417
country59,4,29,1.36345E-05
country223,6,6,0.003609683
country110,6,29,0.000222212
country65,4,11,5.06108E-06
country150,5,10,1.10677E-05
country223,5,12,0.003136454
country2,1,2,0.324340185
country32,3,14,0.005526386
country66,5,7,0.006768569
country139,6,15,0.000701204
country203,3,20,9.70625E-06
country23,6,23,0.013993547
country232,1,2,3.89558E-06
country126,3,13,0.000763714
country64,1,25,4.01282E-05
country42,2,18,0.000543275
country50,4,10,0.000241514
country39,1,19,0.000775224
country157,6,6,0.000265196
country137,1,23,0.004473908
country107,6,14,0.002565769
